text,polarity
mapgirlsfc the flames need to learn how to win in the playoffs im sick of our st round exits every year ,0
zombiefarmer that seems to be everywhere right now its only  here it was  last week ,0
ugh everything isnt working for me today ,0
got my babys shots today he flipped out i wanted to cry ,0
sick  cant wait to go back to my room and sleeeeep,0
ninaoliver lol yea i really hated that episode last night and i hated the fake obit online even more im gonna miss him ,0
so hungryshould have ate ,0
i am feeling under appreciated and taken advantage of ,0
willieday  i want to see you guys really bad tonight i havent had the pleasure of seeing yall perform live yet ,0
i want to stay in bed all day ,0
off to teach spinningand hopefully find my missing shirt ,0
vanessahudqens you dont answer me on bebo ,0
stiffkitten no the plain brown ones ,0
trying to find a oral surgeon who accepts my dental insurance i have to get my wisdom teeth pulled out ,0
sandyguerriere i admit it it was all my fault  i accidentally pulled the power cord to twitter thinking it was for my laptop ,0
how far away will tier  be  ,0
gabrielsaporta you made ontd the entry also happens to be flocked ,0
wholefoods nearest store is  miles away ,0
vacuuming your apartment with a dust buster is not fun ,0
off to work ho hum   will listen to more dan le sac in the car there,0
she turn out fine at least she didnt annoy me doing malay hw at pm i dont know for what reason but i kinda miss hannah ,0
mannow collegehumor has a thing on their site about real life achievements  we should of capitalized when we had the chance,0
what an awful dream ,0
surgery day  cant eat until like  or   im hungry,0
had to bring the coats back up from the basement ,0
jalexandria i know the feeling  ,0
too much grape last night ,0
mourning the loss of my puppy nala ,0
rock fore dough is tonight amp im missing it  i cant wait til friday when ill actually be in augusta ps  happy birthday eve to laurob,0
has kinda given up on twittersorry guys ,0
somebody go give my dad a hug i feel like hes been grumpy for a few days ,0
off to work to do some it strategizing and then strategize fixing my own computer at home ,0
i feel sick  ate too much,0
tereny  go dye eggs and stop tweeting,0
still snowing outside   heading downtown today anyways,0
eldiablito its not available here   i may have to look for a google image,0
gah the wait is killing me ,0
hurting pretty bad today ,0
grrrr stupid fail whale is not letting me update my twitter icon  and now i have nothing ,0
had to order my book  what do you mean people dont have an immediate need for obscure language reference books wtf etymology is so in,0
paranoidartemus i work as a graphic designer for a small company in middletown it is a constant thorn in my side ,0
major headache coming on  whyy mee ,0
ewpopwatch did kutners sniff sniff sob sob leave of the show have to do with the actor kal penn ,0
english lectures suck ,0
it is snowing here  but i figured out my term paper topic for psych dreams,0
screamaimdance haha yeah thats the one  and i tried with my flickr but i cant even remember my yahoo id s  added you on my one,0
ouch still hurts ,0
lozziecousins but why must it be complicated if i want to see something thats prob not there why cant i do that wo ppl commenting ,0
rip fave jeans if you werent discontinued amp unavailable in chicago i would buy you again and again like i have for the past  yrs ,0
jonasdreamgirl yeah  maybe im just going crazy haha,0
nathanryder  at least wait until  then it can count to your page count if need be im sure its not as bad as you think tho,0
awwwww a kitty right outside the gym its so cute i think its a stray ,0
filling out my call to the bar form  just have to find  quotprofessional peoplequot to give me a reference ,0
kids are still a little sick  im getting it now to   going to do a light school today  get lots of rest,0
about to walk through the gates of hell and rot for hrs with hundreds and hundreds of students ahhhh i hate it here ,0
work has me very stressed lately getting small silly things wrong too so its very hard to be philosophical about it ,0
today is already bleh didnt have time to strn hair late and have a headache wanted to sleep forever  ,0
sick at work  took monday off gonna take tomorrow off,0
bro came in to ask what gameboy game i was playing so loudly he walked in on me listening to japanese chiptune and humming along to it ,0
i am hoping its not raining when i leave work not got a rain coat with me ,0
still in office  what has become of me,0
i feel worn out and its only tuesday ,0
krow yeah i hear you sadly i dont have  to spend on a stuffed red robot ,0
jasminekpk omg oh was on radio damn i miss it nooo what channel was it ommggg nooo ,0
you guys have no idea how bummed i am that im still sick this week was supposed to be awesome i was going to learn things ,0
dirkmshaw nope tried myself and they talked me round in circles for  minutes and tried to put me thru to sales to buy a new copy ,0
home again home again jiggidy jig  httptwitpiccomyic,0
at work but wishing i was home i cantbdeal with these yahoos today ,0
all the twits are mixed up again ,0
doing facebook quizzes man some of them are so stupid i dont know y im even takin them ,0
workingagain ,0
jonathanchard i get like that when i am around the sweets  i just love them so ,0
just created a twitter acct couldnt fit my last name in cos of  chara limit ,0
wants to ditch class and work to enjoy the windless weather today  but knowing nm weather it wont last long,0
its about to be a loooong day ,0
desperately tired with another late night to look forward to  roll on easter break,0
bosssanders what why noooooooo  but i do know someone who needs it if  you cant go ,0
trudging through the snow to class in my uggslast week i was wearing flip flops ,0
anandarose thats completely lame  but nonsurprising,0
great now my mom is sayin that i get to go to the doctors to let them check my back today  can this day get any worse   my love baybay,0
i am at work ,0
man im sad that my whole dtp crew left me and now im pretending im with them through twitter updates ,0
filmnoirgirl yeah i was gutted that i couldnt meet the astronaut  lol xx,0
is in desperate need of followers ,0
for some reason when i tried downloading the tweetdeck client it wouldnt let me i see that a couple buddies have it thoconfusing ,0
someone come out with me ,0
is sooooo disappointed quotwhite partyquot is this weekend  the weekend my girls are coming to visit lame,0
jeez i hate my university got out at  today then straight to the office ugh two more weeks to go  sad panda,0
mdenny but not a fun one ,0
lycos  year old mascot spider quotrexquot passed away this morning  rip friend you will be missed  her story httpisgdrdse,0
